op,key,latency_ms,stale,version,timestamp_ms
read,key0002,1.00,false,1,1775365763563
read,key0016,1.00,false,0,1775365763563
read,key0014,1.00,false,0,1775365763563
read,key0002,1.00,false,1,1775365763563
read,key0006,1.00,false,0,1775365763563
read,key0018,0.00,false,0,1775365763563
read,key0003,0.00,false,0,1775365763564
read,key0013,0.00,false,0,1775365763564
read,key0005,0.00,false,0,1775365763564
read,key0013,1.00,false,0,1775365763564
read,key0010,1.00,false,0,1775365763564
read,key0009,1.00,false,0,1775365763564
read,key0001,1.00,false,0,1775365763565
read,key0019,1.00,false,0,1775365763565
read,key0019,1.00,false,0,1775365763565
read,key0010,1.00,false,0,1775365763566
read,key0002,1.00,false,1,1775365763566
read,key0014,1.00,false,0,1775365763566
read,key0003,1.00,false,0,1775365763566
write,key0006,810.00,false,1,1775365764286
write,key0002,813.00,false,1,1775365764286
write,key0007,807.00,false,1,1775365764332
write,key0015,804.00,false,1,1775365764352
